machine_code,unit_number,data_date,event_seq,event_type,jackpot_no,sampled_at_jst,start_count,payout,consumption,delta,cum_games,slump_value
M0001,3075,2026-08-23,46,ART,0,2026-08-23T16:20:00+09:00,0,12,0.0000,12.0000,3826,411.3333
M0001,3075,2026-08-23,47,BB,32,2026-08-23T16:20:00+09:00,2,164,3.3333,160.6667,3828,572.0000
M0001,3075,2026-08-23,48,BB,33,2026-08-23T16:55:00+09:00,337,85,561.6667,-476.6667,4165,95.3333
M0001,3075,2026-08-23,49,ART,0,2026-08-23T16:55:00+09:00,0,-2,0.0000,-2.0000,4165,93.3333
M0001,3075,2026-08-23,50,BB,34,2026-08-23T17:39:00+09:00,531,87,885.0000,-798.0000,4696,-704.6667
M0001,3075,2026-08-23,51,ART,0,2026-08-23T17:40:00+09:00,1,-2,1.6667,-3.6667,4697,-708.3333
M0001,3075,2026-08-23,52,BB,35,2026-08-23T17:57:00+09:00,248,83,413.3333,-330.3333,4945,-1038.6667
M0001,3075,2026-08-23,53,ART,0,2026-08-23T17:58:00+09:00,1,-2,1.6667,-3.6667,4946,-1042.3333
M0001,3075,2026-08-23,54,BB,36,2026-08-23T18:00:00+09:00,8,539,13.3333,525.6667,4954,-516.6667
M0001,3075,2026-08-23,55,BB,37,2026-08-23T18:06:00+09:00,10,163,16.6667,146.3333,4964,-370.3333
M0001,3075,2026-08-23,56,BB,38,2026-08-23T18:12:00+09:00,52,87,86.6667,0.3333,5016,-370.0000
M0001,3075,2026-08-23,57,ART,0,2026-08-23T18:12:00+09:00,0,-2,0.0000,-2.0000,5016,-372.0000
M0001,3075,2026-08-23,58,BB,39,2026-08-23T18:13:00+09:00,5,82,8.3333,73.6667,5021,-298.3333
M0001,3075,2026-08-23,59,BB,40,2026-08-23T18:15:00+09:00,9,87,15.0000,72.0000,5030,-226.3333
M0001,3075,2026-08-23,60,BB,41,2026-08-23T18:17:00+09:00,13,167,21.6667,145.3333,5043,-81.0000
M0001,3075,2026-08-23,61,BB,42,2026-08-23T18:20:00+09:00,5,87,8.3333,78.6667,5048,-2.3333
M0001,3075,2026-08-23,62,BB,43,2026-08-23T19:08:00+09:00,586,85,976.6667,-891.6667,5634,-894.0000
M0001,3075,2026-08-23,63,ART,0,2026-08-23T19:08:00+09:00,0,-2,0.0000,-2.0000,5634,-896.0000
M0001,3075,2026-08-23,64,BB,44,2026-08-23T19:09:00+09:00,3,314,5.0000,309.0000,5637,-587.0000
M0001,3075,2026-08-23,65,BB,45,2026-08-23T19:13:00+09:00,9,165,15.0000,150.0000,5646,-437.0000
M0001,3075,2026-08-23,66,BB,46,2026-08-23T19:19:00+09:00,57,87,95.0000,-8.0000,5703,-445.0000
M0001,3075,2026-08-23,67,ART,0,2026-08-23T19:20:00+09:00,0,-2,0.0000,-2.0000,5703,-447.0000
M0001,3075,2026-08-23,68,BB,47,2026-08-23T19:21:00+09:00,5,415,8.3333,406.6667,5708,-40.3333
M0001,3075,2026-08-23,69,BB,48,2026-08-23T20:38:00+09:00,1036,243,1726.6667,-1483.6667,6744,-1524.0000
M0001,3075,2026-08-23,70,ART,0,2026-08-23T20:40:00+09:00,0,-2,0.0000,-2.0000,6744,-1526.0000
M0001,3075,2026-08-23,71,BB,49,2026-08-23T20:44:00+09:00,47,85,78.3333,6.6667,6791,-1519.3333
M0001,3075,2026-08-23,72,ART,0,2026-08-23T20:45:00+09:00,1,-2,1.6667,-3.6667,6792,-1523.0000
M0001,3075,2026-08-23,73,BB,50,2026-08-23T20:48:00+09:00,35,241,58.3333,182.6667,6827,-1340.3333
M0001,3075,2026-08-23,74,ART,0,2026-08-23T21:02:00+09:00,1,-2,1.6667,-3.6667,6828,-1344.0000
M0001,3075,2026-08-23,75,BB,51,2026-08-23T21:03:00+09:00,5,179,8.3333,170.6667,6833,-1173.3333
M0001,3075,2026-08-23,76,BB,52,2026-08-23T21:05:00+09:00,9,323,15.0000,308.0000,6842,-865.3333
M0001,3075,2026-08-24,1,BB,1,2026-08-24T10:54:00+09:00,674,85,1123.3333,-1038.3333,674,-1038.3333
M0001,3075,2026-08-24,2,ART,0,2026-08-24T10:54:00+09:00,0,-2,0.0000,-2.0000,674,-1040.3333
M0001,3075,2026-08-24,3,BB,2,2026-08-24T11:05:00+09:00,139,87,231.6667,-144.6667,813,-1185.0000
M0001,3075,2026-08-24,4,ART,0,2026-08-24T11:06:00+09:00,1,0,1.6667,-1.6667,814,-1186.6667
M0001,3075,2026-08-24,5,BB,3,2026-08-24T11:09:00+09:00,36,83,60.0000,23.0000,850,-1163.6667
M0001,3075,2026-08-24,6,ART,0,2026-08-24T11:10:00+09:00,1,-2,1.6667,-3.6667,851,-1167.3333
M0001,3075,2026-08-24,7,BB,4,2026-08-24T11:48:00+09:00,244,87,406.6667,-319.6667,1095,-1487.0000
M0001,3075,2026-08-24,8,ART,0,2026-08-24T11:49:00+09:00,1,-2,1.6667,-3.6667,1096,-1490.6667
M0001,3075,2026-08-24,9,BB,5,2026-08-24T11:51:00+09:00,8,162,13.3333,148.6667,1104,-1342.0000
M0001,3075,2026-08-24,10,BB,6,2026-08-24T11:55:00+09:00,12,431,20.0000,411.0000,1116,-931.0000
M0001,3075,2026-08-24,11,BB,7,2026-08-24T12:00:00+09:00,12,537,20.0000,517.0000,1128,-414.0000
M0001,3075,2026-08-24,12,BB,8,2026-08-24T12:06:00+09:00,6,1265,10.0000,1255.0000,1134,841.0000
M0001,3075,2026-08-24,13,BB,9,2026-08-24T12:19:00+09:00,13,431,21.6667,409.3333,1147,1250.3333
M0001,3075,2026-08-24,14,BB,10,2026-08-24T12:24:00+09:00,10,419,16.6667,402.3333,1157,1652.6667
M0001,3075,2026-08-24,15,BB,11,2026-08-24T12:31:00+09:00,37,580,61.6667,518.3333,1194,2171.0000
M0001,3075,2026-08-24,16,ART,0,2026-08-24T12:36:00+09:00,0,0,0.0000,0.0000,1194,2171.0000
M0001,3075,2026-08-24,17,BB,12,2026-08-24T12:37:00+09:00,2,409,3.3333,405.6667,1196,2576.6667
M0001,3075,2026-08-24,18,BB,13,2026-08-24T13:36:00+09:00,466,83,776.6667,-693.6667,1662,1883.0000
M0001,3075,2026-08-24,19,ART,0,2026-08-24T13:40:00+09:00,1,0,1.6667,-1.6667,1663,1881.3333
M0001,3075,2026-08-24,20,BB,14,2026-08-24T15:08:00+09:00,496,77,826.6667,-749.6667,2159,1131.6667
M0001,3075,2026-08-24,21,ART,0,2026-08-24T15:10:00+09:00,1,0,1.6667,-1.6667,2160,1130.0000
M0001,3075,2026-08-24,22,BB,15,2026-08-24T15:28:00+09:00,246,83,410.0000,-327.0000,2406,803.0000
M0001,3075,2026-08-24,23,ART,0,2026-08-24T15:29:00+09:00,1,-2,1.6667,-3.6667,2407,799.3333
M0001,3075,2026-08-24,24,BB,16,2026-08-24T15:53:00+09:00,238,85,396.6667,-311.6667,2645,487.6667
M0001,3075,2026-08-24,25,ART,0,2026-08-24T15:54:00+09:00,1,-2,1.6667,-3.6667,2646,484.0000
M0001,3075,2026-08-24,26,BB,17,2026-08-24T16:18:00+09:00,320,85,533.3333,-448.3333,2966,35.6667
M0001,3075,2026-08-24,27,ART,0,2026-08-24T16:18:00+09:00,1,-2,1.6667,-3.6667,2967,32.0000
M0001,3075,2026-08-24,28,BB,18,2026-08-24T16:37:00+09:00,255,85,425.0000,-340.0000,3222,-308.0000
M0001,3075,2026-08-24,29,ART,0,2026-08-24T16:38:00+09:00,1,-2,1.6667,-3.6667,3223,-311.6667
M0001,3075,2026-08-24,30,BB,19,2026-08-24T16:39:00+09:00,7,533,11.6667,521.3333,3230,209.6667
M0001,3075,2026-08-24,31,BB,20,2026-08-24T17:32:00+09:00,338,87,563.3333,-476.3333,3568,-266.6667
M0001,3075,2026-08-24,32,ART,0,2026-08-24T17:33:00+09:00,0,-2,0.0000,-2.0000,3568,-268.6667
M0001,3075,2026-08-24,33,BB,21,2026-08-24T17:40:00+09:00,93,85,155.0000,-70.0000,3661,-338.6667
M0001,3075,2026-08-24,34,ART,0,2026-08-24T17:41:00+09:00,1,-2,1.6667,-3.6667,3662,-342.3333
M0001,3075,2026-08-24,35,BB,22,2026-08-24T17:59:00+09:00,251,83,418.3333,-335.3333,3913,-677.6667
M0001,3075,2026-08-24,36,ART,0,2026-08-24T18:00:00+09:00,1,-2,1.6667,-3.6667,3914,-681.3333
M0001,3075,2026-08-24,37,BB,23,2026-08-24T18:01:00+09:00,10,264,16.6667,247.3333,3924,-434.0000
M0001,3075,2026-08-24,38,BB,24,2026-08-24T18:05:00+09:00,4,253,6.6667,246.3333,3928,-187.6667
M0001,3075,2026-08-24,39,BB,25,2026-08-24T18:08:00+09:00,9,240,15.0000,225.0000,3937,37.3333
M0001,3075,2026-08-24,40,BB,26,2026-08-24T18:12:00+09:00,7,429,11.6667,417.3333,3944,454.6667
M0001,3075,2026-08-24,41,BB,27,2026-08-24T18:52:00+09:00,473,85,788.3333,-703.3333,4417,-248.6667
M0001,3075,2026-08-24,42,ART,0,2026-08-24T18:53:00+09:00,0,-2,0.0000,-2.0000,4417,-250.6667
M0001,3075,2026-08-24,43,BB,28,2026-08-24T18:55:00+09:00,8,314,13.3333,300.6667,4425,50.0000
M0001,3075,2026-08-24,44,BB,29,2026-08-24T19:36:00+09:00,534,87,890.0000,-803.0000,4959,-753.0000
M0001,3075,2026-08-24,45,ART,0,2026-08-24T19:37:00+09:00,0,-2,0.0000,-2.0000,4959,-755.0000
M0001,3075,2026-08-24,46,BB,30,2026-08-24T20:03:00+09:00,281,85,468.3333,-383.3333,5240,-1138.3333
M0001,3075,2026-08-24,47,ART,0,2026-08-24T20:04:00+09:00,1,-2,1.6667,-3.6667,5241,-1142.0000
M0001,3075,2026-08-24,48,BB,31,2026-08-24T20:04:00+09:00,4,321,6.6667,314.3333,5245,-827.6667
M0001,3075,2026-08-24,49,BB,32,2026-08-24T20:08:00+09:00,4,317,6.6667,310.3333,5249,-517.3333
M0001,3075,2026-08-24,50,BB,33,2026-08-24T20:11:00+09:00,10,283,16.6667,266.3333,5259,-251.0000
M0001,3075,2026-08-24,51,BB,34,2026-08-24T20:54:00+09:00,564,83,940.0000,-857.0000,5823,-1108.0000
M0001,3075,2026-08-24,52,ART,0,2026-08-24T20:55:00+09:00,0,12,0.0000,12.0000,5823,-1096.0000
M0001,3075,2026-08-24,53,BB,35,2026-08-24T20:56:00+09:00,5,609,8.3333,600.6667,5828,-495.3333
M0001,3075,2026-08-24,54,BB,36,2026-08-24T21:05:00+09:00,52,85,86.6667,-1.6667,5880,-497.0000
M0001,3075,2026-08-24,55,ART,0,2026-08-24T21:06:00+09:00,0,-2,0.0000,-2.0000,5880,-499.0000
M0001,3075,2026-08-24,56,BB,37,2026-08-24T21:08:00+09:00,7,524,11.6667,512.3333,5887,13.3333
M0001,3075,2026-08-25,1,BB,1,2026-08-25T10:51:00+09:00,632,87,1053.3333,-966.3333,632,-966.3333
M0001,3075,2026-08-25,2,ART,0,2026-08-25T10:52:00+09:00,0,-2,0.0000,-2.0000,632,-968.3333
M0001,3075,2026-08-25,3,BB,2,2026-08-25T10:54:00+09:00,11,760,18.3333,741.6667,643,-226.6667
M0001,3075,2026-08-25,4,BB,3,2026-08-25T11:01:00+09:00,4,87,6.6667,80.3333,647,-146.3333
M0001,3075,2026-08-25,5,BB,4,2026-08-25T11:14:00+09:00,167,57,278.3333,-221.3333,814,-367.6667
M0001,3075,2026-08-25,6,ART,0,2026-08-25T11:14:00+09:00,0,-2,0.0000,-2.0000,814,-369.6667
M0001,3075,2026-08-25,7,BB,5,2026-08-25T11:29:00+09:00,208,83,346.6667,-263.6667,1022,-633.3333
M0001,3075,2026-08-25,8,ART,0,2026-08-25T11:30:00+09:00,1,-2,1.6667,-3.6667,1023,-637.0000
M0001,3075,2026-08-25,9,BB,6,2026-08-25T11:31:00+09:00,4,264,6.6667,257.3333,1027,-379.6667
M0001,3075,2026-08-25,10,BB,7,2026-08-25T11:35:00+09:00,9,312,15.0000,297.0000,1036,-82.6667
M0001,3075,2026-08-25,11,BB,8,2026-08-25T11:48:00+09:00,150,87,250.0000,-163.0000,1186,-245.6667
M0001,3075,2026-08-25,12,ART,0,2026-08-25T11:49:00+09:00,0,-2,0.0000,-2.0000,1186,-247.6667
M0001,3075,2026-08-25,13,BB,9,2026-08-25T11:50:00+09:00,5,85,8.3333,76.6667,1191,-171.0000
M0001,3075,2026-08-25,14,BB,10,2026-08-25T12:11:00+09:00,284,87,473.3333,-386.3333,1475,-557.3333
M0001,3075,2026-08-25,15,ART,0,2026-08-25T12:12:00+09:00,0,-2,0.0000,-2.0000,1475,-559.3333
M0001,3075,2026-08-25,16,BB,11,2026-08-25T12:14:00+09:00,9,168,15.0000,153.0000,1484,-406.3333
M0001,3075,2026-08-25,17,BB,12,2026-08-25T12:16:00+09:00,11,324,18.3333,305.6667,1495,-100.6667
M0001,3075,2026-08-25,18,BB,13,2026-08-25T12:21:00+09:00,12,273,20.0000,253.0000,1507,152.3333
M0001,3075,2026-08-25,19,BB,14,2026-08-25T12:43:00+09:00,286,87,476.6667,-389.6667,1793,-237.3333
M0001,3075,2026-08-25,20,ART,0,2026-08-25T12:44:00+09:00,0,-2,0.0000,-2.0000,1793,-239.3333
M0001,3075,2026-08-25,21,BB,15,2026-08-25T12:45:00+09:00,9,240,15.0000,225.0000,1802,-14.3333
M0001,3075,2026-08-25,22,BB,16,2026-08-25T13:03:00+09:00,145,87,241.6667,-154.6667,1947,-169.0000
M0001,3075,2026-08-25,23,ART,0,2026-08-25T13:04:00+09:00,0,0,0.0000,0.0000,1947,-169.0000
M0001,3075,2026-08-25,24,BB,17,2026-08-25T13:05:00+09:00,3,325,5.0000,320.0000,1950,151.0000
M0001,3075,2026-08-25,25,BB,18,2026-08-25T13:11:00+09:00,40,83,66.6667,16.3333,1990,167.3333
M0001,3075,2026-08-25,26,ART,0,2026-08-25T13:12:00+09:00,0,-2,0.0000,-2.0000,1990,165.3333
M0001,3075,2026-08-25,27,BB,19,2026-08-25T13:14:00+09:00,10,334,16.6667,317.3333,2000,482.6667
M0001,3075,2026-08-25,28,BB,20,2026-08-25T13:18:00+09:00,10,167,16.6667,150.3333,2010,633.0000
M0001,3075,2026-08-25,29,BB,21,2026-08-25T13:47:00+09:00,375,83,625.0000,-542.0000,2385,91.0000
M0001,3075,2026-08-25,30,ART,0,2026-08-25T13:47:00+09:00,1,-2,1.6667,-3.6667,2386,87.3333
M0001,3075,2026-08-25,31,BB,22,2026-08-25T14:28:00+09:00,569,87,948.3333,-861.3333,2955,-774.0000
M0001,3075,2026-08-25,32,ART,0,2026-08-25T14:29:00+09:00,1,12,1.6667,10.3333,2956,-763.6667
M0001,3075,2026-08-25,33,BB,23,2026-08-25T14:29:00+09:00,2,179,3.3333,175.6667,2958,-588.0000
M0001,3075,2026-08-25,34,BB,24,2026-08-25T14:32:00+09:00,4,243,6.6667,236.3333,2962,-351.6667
M0001,3075,2026-08-25,35,BB,25,2026-08-25T14:36:00+09:00,10,255,16.6667,238.3333,2972,-113.3333
M0001,3075,2026-08-25,36,BB,26,2026-08-25T14:47:00+09:00,102,80,170.0000,-90.0000,3074,-203.3333
M0001,3075,2026-08-25,37,ART,0,2026-08-25T14:48:00+09:00,0,-2,0.0000,-2.0000,3074,-205.3333
M0001,3075,2026-08-25,38,BB,27,2026-08-25T14:49:00+09:00,6,325,10.0000,315.0000,3080,109.6667
M0001,3075,2026-08-25,39,BB,28,2026-08-25T14:54:00+09:00,38,87,63.3333,23.6667,3118,133.3333
M0001,3075,2026-08-25,40,ART,0,2026-08-25T14:55:00+09:00,0,-2,0.0000,-2.0000,3118,131.3333
M0001,3075,2026-08-25,41,BB,29,2026-08-25T15:46:00+09:00,351,85,585.0000,-500.0000,3469,-368.6667
M0001,3075,2026-08-25,42,ART,0,2026-08-25T15:47:00+09:00,1,0,1.6667,-1.6667,3470,-370.3333
M0001,3075,2026-08-25,43,BB,30,2026-08-25T15:49:00+09:00,7,291,11.6667,279.3333,3477,-91.0000
M0001,3075,2026-08-25,44,BB,31,2026-08-25T15:54:00+09:00,12,169,20.0000,149.0000,3489,58.0000
M0001,3075,2026-08-25,45,BB,32,2026-08-25T16:21:00+09:00,353,87,588.3333,-501.3333,3842,-443.3333
M0001,3075,2026-08-25,46,ART,0,2026-08-25T16:22:00+09:00,1,-2,1.6667,-3.6667,3843,-447.0000
M0001,3075,2026-08-25,47,BB,33,2026-08-25T16:49:00+09:00,285,87,475.0000,-388.0000,4128,-835.0000
M0001,3075,2026-08-25,48,ART,0,2026-08-25T16:50:00+09:00,1,-2,1.6667,-3.6667,4129,-838.6667
M0001,3075,2026-08-25,49,BB,34,2026-08-25T16:52:00+09:00,8,275,13.3333,261.6667,4137,-577.0000
M0001,3075,2026-08-25,50,BB,35,2026-08-25T16:57:00+09:00,11,275,18.3333,256.6667,4148,-320.3333
M0001,3075,2026-08-25,51,BB,36,2026-08-25T17:14:00+09:00,184,85,306.6667,-221.6667,4332,-542.0000
M0001,3075,2026-08-25,52,ART,0,2026-08-25T17:15:00+09:00,0,0,0.0000,0.0000,4332,-542.0000
M0001,3075,2026-08-25,53,BB,37,2026-08-25T17:17:00+09:00,9,278,15.0000,263.0000,4341,-279.0000
M0001,3075,2026-08-25,54,BB,38,2026-08-25T17:21:00+09:00,9,87,15.0000,72.0000,4350,-207.0000
M0001,3075,2026-08-25,55,BB,39,2026-08-25T17:23:00+09:00,4,247,6.6667,240.3333,4354,33.3333
M0001,3075,2026-08-25,56,BB,40,2026-08-25T17:59:00+09:00,252,85,420.0000,-335.0000,4606,-301.6667
M0001,3075,2026-08-25,57,ART,0,2026-08-25T18:00:00+09:00,0,-2,0.0000,-2.0000,4606,-303.6667
M0001,3075,2026-08-25,58,BB,41,2026-08-25T18:01:00+09:00,4,175,6.6667,168.3333,4610,-135.3333
M0001,3075,2026-08-25,59,BB,42,2026-08-25T18:03:00+09:00,4,87,6.6667,80.3333,4614,-55.0000
M0001,3075,2026-08-25,60,BB,43,2026-08-25T18:04:00+09:00,5,169,8.3333,160.6667,4619,105.6667
M0001,3075,2026-08-25,61,BB,44,2026-08-25T18:06:00+09:00,5,244,8.3333,235.6667,4624,341.3333
M0001,3075,2026-08-25,62,BB,45,2026-08-25T18:09:00+09:00,4,321,6.6667,314.3333,4628,655.6667
M0001,3075,2026-08-25,63,BB,46,2026-08-25T18:42:00+09:00,340,87,566.6667,-479.6667,4968,176.0000
M0001,3075,2026-08-25,64,ART,0,2026-08-25T18:43:00+09:00,0,-4,0.0000,-4.0000,4968,172.0000
M0001,3075,2026-08-25,65,BB,47,2026-08-25T18:44:00+09:00,4,444,6.6667,437.3333,4972,609.3333
M0001,3075,2026-08-25,66,BB,48,2026-08-25T18:49:00+09:00,11,411,18.3333,392.6667,4983,1002.0000
M0001,3075,2026-08-25,67,BB,49,2026-08-25T18:54:00+09:00,30,87,50.0000,37.0000,5013,1039.0000
M0001,3075,2026-08-25,68,ART,0,2026-08-25T18:55:00+09:00,0,-4,0.0000,-4.0000,5013,1035.0000
M0001,3075,2026-08-25,69,BB,50,2026-08-25T19:14:00+09:00,270,85,450.0000,-365.0000,5283,670.0000
M0001,3075,2026-08-25,70,ART,0,2026-08-25T19:15:00+09:00,2,12,3.3333,8.6667,5285,678.6667
M0001,3075,2026-08-25,71,BB,51,2026-08-25T19:16:00+09:00,2,260,3.3333,256.6667,5287,935.3333
M0001,3075,2026-08-25,72,BB,52,2026-08-25T19:19:00+09:00,10,259,16.6667,242.3333,5297,1177.6667
M0001,3075,2026-08-25,73,BB,53,2026-08-25T19:24:00+09:00,42,85,70.0000,15.0000,5339,1192.6667
M0001,3075,2026-08-25,74,ART,0,2026-08-25T19:25:00+09:00,0,-4,0.0000,-4.0000,5339,1188.6667
M0001,3075,2026-08-25,75,BB,54,2026-08-25T19:29:00+09:00,59,87,98.3333,-11.3333,5398,1177.3333
M0001,3075,2026-08-25,76,ART,0,2026-08-25T19:30:00+09:00,2,0,3.3333,-3.3333,5400,1174.0000
M0001,3075,2026-08-25,77,BB,55,2026-08-25T19:31:00+09:00,5,181,8.3333,172.6667,5405,1346.6667
M0001,3075,2026-08-25,78,BB,56,2026-08-25T19:57:00+09:00,287,81,478.3333,-397.3333,5692,949.3333
M0001,3075,2026-08-25,79,ART,0,2026-08-25T19:58:00+09:00,0,-2,0.0000,-2.0000,5692,947.3333
M0001,3075,2026-08-25,80,BB,57,2026-08-25T20:16:00+09:00,254,85,423.3333,-338.3333,5946,609.0000
M0001,3075,2026-08-25,81,ART,0,2026-08-25T20:17:00+09:00,1,-2,1.6667,-3.6667,5947,605.3333
M0001,3075,2026-08-25,82,BB,58,2026-08-25T20:35:00+09:00,262,83,436.6667,-353.6667,6209,251.6667
M0001,3075,2026-08-25,83,ART,0,2026-08-25T20:36:00+09:00,1,-2,1.6667,-3.6667,6210,248.0000
M0001,3075,2026-08-25,84,BB,59,2026-08-25T20:48:00+09:00,148,87,246.6667,-159.6667,6358,88.3333
M0001,3075,2026-08-25,85,ART,0,2026-08-25T20:49:00+09:00,1,-2,1.6667,-3.6667,6359,84.6667
M0001,3075,2026-08-25,86,BB,60,2026-08-25T21:48:00+09:00,684,85,1140.0000,-1055.0000,7043,-970.3333
M0001,3075,2026-08-25,87,ART,0,2026-08-25T21:49:00+09:00,1,-2,1.6667,-3.6667,7044,-974.0000
M0001,3075,2026-08-25,88,BB,61,2026-08-25T21:50:00+09:00,7,164,11.6667,152.3333,7051,-821.6667
M0001,3075,2026-08-25,89,BB,62,2026-08-25T21:52:00+09:00,5,299,8.3333,290.6667,7056,-531.0000
M0001,3075,2026-08-25,90,BB,63,2026-08-25T21:55:00+09:00,7,429,11.6667,417.3333,7063,-113.6667
M0001,3075,2026-08-25,91,BB,64,2026-08-25T22:00:00+09:00,11,497,18.3333,478.6667,7074,365.0000
M0001,3075,2026-08-25,92,BB,65,2026-08-25T22:08:00+09:00,53,420,88.3333,331.6667,7127,696.6667
M0001,3075,2026-08-25,93,ART,0,2026-08-25T22:12:00+09:00,0,-4,0.0000,-4.0000,7127,692.6667
M0001,3075,2026-08-26,1,BB,1,2026-08-26T10:44:00+09:00,394,83,656.6667,-573.6667,394,-573.6667
M0001,3075,2026-08-26,2,ART,0,2026-08-26T10:45:00+09:00,1,-2,1.6667,-3.6667,395,-577.3333
M0001,3075,2026-08-26,3,BB,2,2026-08-26T10:51:00+09:00,63,87,105.0000,-18.0000,458,-595.3333
M0001,3075,2026-08-26,4,ART,0,2026-08-26T10:52:00+09:00,1,-2,1.6667,-3.6667,459,-599.0000
M0001,3075,2026-08-26,5,BB,3,2026-08-26T14:42:00+09:00,282,87,470.0000,-383.0000,741,-982.0000
