machine_code,unit_number,data_date,kind,event_seq,event_type,sampled_at_jst,start_count,payout,consumption,delta,cum_games,slump_value
M0001,3075,2026-08-25,pre_payout,86,BB,2026-08-25T21:48:00+09:00,684,85,1140.0000,-1055.0000,7043,-1055.3333
M0001,3075,2026-08-25,post_payout,86,BB,2026-08-25T21:48:00+09:00,684,85,1140.0000,-1055.0000,7043,-970.3333
M0001,3075,2026-08-25,pre_payout,87,ART,2026-08-25T21:49:00+09:00,1,-2,1.6667,-3.6667,7044,-972.0000
M0001,3075,2026-08-25,post_payout,87,ART,2026-08-25T21:49:00+09:00,1,-2,1.6667,-3.6667,7044,-974.0000
M0001,3075,2026-08-25,pre_payout,88,BB,2026-08-25T21:50:00+09:00,7,164,11.6667,152.3333,7051,-985.6667
M0001,3075,2026-08-25,post_payout,88,BB,2026-08-25T21:50:00+09:00,7,164,11.6667,152.3333,7051,-821.6667
M0001,3075,2026-08-25,pre_payout,89,BB,2026-08-25T21:52:00+09:00,5,299,8.3333,290.6667,7056,-830.0000
M0001,3075,2026-08-25,post_payout,89,BB,2026-08-25T21:52:00+09:00,5,299,8.3333,290.6667,7056,-531.0000
M0001,3075,2026-08-25,pre_payout,90,BB,2026-08-25T21:55:00+09:00,7,429,11.6667,417.3333,7063,-542.6667
M0001,3075,2026-08-25,post_payout,90,BB,2026-08-25T21:55:00+09:00,7,429,11.6667,417.3333,7063,-113.6667
M0001,3075,2026-08-25,pre_payout,91,BB,2026-08-25T22:00:00+09:00,11,497,18.3333,478.6667,7074,-132.0000
M0001,3075,2026-08-25,post_payout,91,BB,2026-08-25T22:00:00+09:00,11,497,18.3333,478.6667,7074,365.0000
M0001,3075,2026-08-25,pre_payout,92,BB,2026-08-25T22:08:00+09:00,53,420,88.3333,331.6667,7127,276.6667
M0001,3075,2026-08-25,post_payout,92,BB,2026-08-25T22:08:00+09:00,53,420,88.3333,331.6667,7127,696.6667
M0001,3075,2026-08-25,pre_payout,93,ART,2026-08-25T22:12:00+09:00,0,-4,0.0000,-4.0000,7127,696.6667
M0001,3075,2026-08-25,post_payout,93,ART,2026-08-25T22:12:00+09:00,0,-4,0.0000,-4.0000,7127,692.6667
M0001,3075,2026-08-25,eod_remaining,,,2026-08-25T22:39:15+09:00,10,0,16.6667,-16.6667,7137,676.0000
M0001,3075,2026-08-26,origin,,,2026-08-26T10:44:00+09:00,0,0,0.0000,0.0000,0,0.0000
M0001,3075,2026-08-26,pre_payout,1,BB,2026-08-26T10:44:00+09:00,394,83,656.6667,-573.6667,394,-656.6667
M0001,3075,2026-08-26,post_payout,1,BB,2026-08-26T10:44:00+09:00,394,83,656.6667,-573.6667,394,-573.6667
M0001,3075,2026-08-26,pre_payout,2,ART,2026-08-26T10:45:00+09:00,1,-2,1.6667,-3.6667,395,-575.3333
M0001,3075,2026-08-26,post_payout,2,ART,2026-08-26T10:45:00+09:00,1,-2,1.6667,-3.6667,395,-577.3333
M0001,3075,2026-08-26,pre_payout,3,BB,2026-08-26T10:51:00+09:00,63,87,105.0000,-18.0000,458,-682.3333
M0001,3075,2026-08-26,post_payout,3,BB,2026-08-26T10:51:00+09:00,63,87,105.0000,-18.0000,458,-595.3333
M0001,3075,2026-08-26,pre_payout,4,ART,2026-08-26T10:52:00+09:00,1,-2,1.6667,-3.6667,459,-597.0000
M0001,3075,2026-08-26,post_payout,4,ART,2026-08-26T10:52:00+09:00,1,-2,1.6667,-3.6667,459,-599.0000
M0001,3075,2026-08-26,pre_payout,5,BB,2026-08-26T14:42:00+09:00,282,87,470.0000,-383.0000,741,-1069.0000
M0001,3075,2026-08-26,post_payout,5,BB,2026-08-26T14:42:00+09:00,282,87,470.0000,-383.0000,741,-982.0000
M0001,3075,2026-08-26,pre_payout,6,ART,2026-08-26T14:42:00+09:00,1,-2,1.6667,-3.6667,742,-983.6667
M0001,3075,2026-08-26,post_payout,6,ART,2026-08-26T14:42:00+09:00,1,-2,1.6667,-3.6667,742,-985.6667
M0001,3075,2026-08-26,pre_payout,7,BB,2026-08-26T14:44:00+09:00,9,84,15.0000,69.0000,751,-1000.6667
M0001,3075,2026-08-26,post_payout,7,BB,2026-08-26T14:44:00+09:00,9,84,15.0000,69.0000,751,-916.6667
M0001,3075,2026-08-26,pre_payout,8,BB,2026-08-26T15:12:00+09:00,383,85,638.3333,-553.3333,1134,-1555.0000
M0001,3075,2026-08-26,post_payout,8,BB,2026-08-26T15:12:00+09:00,383,85,638.3333,-553.3333,1134,-1470.0000
M0001,3075,2026-08-26,pre_payout,9,ART,2026-08-26T15:13:00+09:00,0,-2,0.0000,-2.0000,1134,-1470.0000
M0001,3075,2026-08-26,post_payout,9,ART,2026-08-26T15:13:00+09:00,0,-2,0.0000,-2.0000,1134,-1472.0000
M0001,3075,2026-08-26,pre_payout,10,BB,2026-08-26T15:26:00+09:00,177,87,295.0000,-208.0000,1311,-1767.0000
M0001,3075,2026-08-26,post_payout,10,BB,2026-08-26T15:26:00+09:00,177,87,295.0000,-208.0000,1311,-1680.0000
M0001,3075,2026-08-26,pre_payout,11,ART,2026-08-26T15:27:00+09:00,1,-2,1.6667,-3.6667,1312,-1681.6667
M0001,3075,2026-08-26,post_payout,11,ART,2026-08-26T15:27:00+09:00,1,-2,1.6667,-3.6667,1312,-1683.6667
M0001,3075,2026-08-26,pre_payout,12,BB,2026-08-26T15:51:00+09:00,287,191,478.3333,-287.3333,1599,-2162.0000
M0001,3075,2026-08-26,post_payout,12,BB,2026-08-26T15:51:00+09:00,287,191,478.3333,-287.3333,1599,-1971.0000
M0001,3075,2026-08-26,pre_payout,13,ART,2026-08-26T15:53:00+09:00,1,12,1.6667,10.3333,1600,-1972.6667
M0001,3075,2026-08-26,post_payout,13,ART,2026-08-26T15:53:00+09:00,1,12,1.6667,10.3333,1600,-1960.6667
M0001,3075,2026-08-26,pre_payout,14,BB,2026-08-26T15:54:00+09:00,2,260,3.3333,256.6667,1602,-1964.0000
M0001,3075,2026-08-26,post_payout,14,BB,2026-08-26T15:54:00+09:00,2,260,3.3333,256.6667,1602,-1704.0000
M0001,3075,2026-08-26,pre_payout,15,BB,2026-08-26T15:57:00+09:00,7,321,11.6667,309.3333,1609,-1715.6667
M0001,3075,2026-08-26,post_payout,15,BB,2026-08-26T15:57:00+09:00,7,321,11.6667,309.3333,1609,-1394.6667
M0001,3075,2026-08-26,pre_payout,16,BB,2026-08-26T16:01:00+09:00,4,279,6.6667,272.3333,1613,-1401.3333
M0001,3075,2026-08-26,post_payout,16,BB,2026-08-26T16:01:00+09:00,4,279,6.6667,272.3333,1613,-1122.3333
M0001,3075,2026-08-26,pre_payout,17,BB,2026-08-26T16:04:00+09:00,6,167,10.0000,157.0000,1619,-1132.3333
M0001,3075,2026-08-26,post_payout,17,BB,2026-08-26T16:04:00+09:00,6,167,10.0000,157.0000,1619,-965.3333
M0001,3075,2026-08-26,pre_payout,18,BB,2026-08-26T16:08:00+09:00,12,85,20.0000,65.0000,1631,-985.3333
M0001,3075,2026-08-26,post_payout,18,BB,2026-08-26T16:08:00+09:00,12,85,20.0000,65.0000,1631,-900.3333
M0001,3075,2026-08-26,pre_payout,19,BB,2026-08-26T16:10:00+09:00,6,581,10.0000,571.0000,1637,-910.3333
M0001,3075,2026-08-26,post_payout,19,BB,2026-08-26T16:10:00+09:00,6,581,10.0000,571.0000,1637,-329.3333
M0001,3075,2026-08-26,pre_payout,20,BB,2026-08-26T16:16:00+09:00,8,403,13.3333,389.6667,1645,-342.6667
M0001,3075,2026-08-26,post_payout,20,BB,2026-08-26T16:16:00+09:00,8,403,13.3333,389.6667,1645,60.3333
M0001,3075,2026-08-26,pre_payout,21,BB,2026-08-26T16:23:00+09:00,38,593,63.3333,529.6667,1683,-3.0000
M0001,3075,2026-08-26,post_payout,21,BB,2026-08-26T16:23:00+09:00,38,593,63.3333,529.6667,1683,590.0000
M0001,3075,2026-08-26,pre_payout,22,ART,2026-08-26T16:28:00+09:00,0,-2,0.0000,-2.0000,1683,590.0000
M0001,3075,2026-08-26,post_payout,22,ART,2026-08-26T16:28:00+09:00,0,-2,0.0000,-2.0000,1683,588.0000
M0001,3075,2026-08-26,pre_payout,23,BB,2026-08-26T16:30:00+09:00,14,517,23.3333,493.6667,1697,564.6667
M0001,3075,2026-08-26,post_payout,23,BB,2026-08-26T16:30:00+09:00,14,517,23.3333,493.6667,1697,1081.6667
M0001,3075,2026-08-26,pre_payout,24,BB,2026-08-26T16:55:00+09:00,236,85,393.3333,-308.3333,1933,688.3333
M0001,3075,2026-08-26,post_payout,24,BB,2026-08-26T16:55:00+09:00,236,85,393.3333,-308.3333,1933,773.3333
M0001,3075,2026-08-26,pre_payout,25,ART,2026-08-26T16:56:00+09:00,0,0,0.0000,0.0000,1933,773.3333
M0001,3075,2026-08-26,post_payout,25,ART,2026-08-26T16:56:00+09:00,0,0,0.0000,0.0000,1933,773.3333
M0001,3075,2026-08-26,pre_payout,26,BB,2026-08-26T16:58:00+09:00,10,271,16.6667,254.3333,1943,756.6667
M0001,3075,2026-08-26,post_payout,26,BB,2026-08-26T16:58:00+09:00,10,271,16.6667,254.3333,1943,1027.6667
M0001,3075,2026-08-26,pre_payout,27,BB,2026-08-26T17:51:00+09:00,598,87,996.6667,-909.6667,2541,31.0000
M0001,3075,2026-08-26,post_payout,27,BB,2026-08-26T17:51:00+09:00,598,87,996.6667,-909.6667,2541,118.0000
M0001,3075,2026-08-26,pre_payout,28,ART,2026-08-26T17:52:00+09:00,0,0,0.0000,0.0000,2541,118.0000
M0001,3075,2026-08-26,post_payout,28,ART,2026-08-26T17:52:00+09:00,0,0,0.0000,0.0000,2541,118.0000
M0001,3075,2026-08-26,pre_payout,29,BB,2026-08-26T17:54:00+09:00,3,294,5.0000,289.0000,2544,113.0000
M0001,3075,2026-08-26,post_payout,29,BB,2026-08-26T17:54:00+09:00,3,294,5.0000,289.0000,2544,407.0000
M0001,3075,2026-08-26,pre_payout,30,BB,2026-08-26T17:58:00+09:00,6,249,10.0000,239.0000,2550,397.0000
M0001,3075,2026-08-26,post_payout,30,BB,2026-08-26T17:58:00+09:00,6,249,10.0000,239.0000,2550,646.0000
M0001,3075,2026-08-26,pre_payout,31,BB,2026-08-26T18:07:00+09:00,7,533,11.6667,521.3333,2557,634.3333
M0001,3075,2026-08-26,post_payout,31,BB,2026-08-26T18:07:00+09:00,7,533,11.6667,521.3333,2557,1167.3333
M0001,3075,2026-08-26,pre_payout,32,BB,2026-08-26T18:16:00+09:00,53,550,88.3333,461.6667,2610,1079.0000
M0001,3075,2026-08-26,post_payout,32,BB,2026-08-26T18:16:00+09:00,53,550,88.3333,461.6667,2610,1629.0000
M0001,3075,2026-08-26,pre_payout,33,ART,2026-08-26T18:25:00+09:00,0,0,0.0000,0.0000,2610,1629.0000
M0001,3075,2026-08-26,post_payout,33,ART,2026-08-26T18:25:00+09:00,0,0,0.0000,0.0000,2610,1629.0000
M0001,3075,2026-08-26,pre_payout,34,BB,2026-08-26T18:44:00+09:00,263,83,438.3333,-355.3333,2873,1190.6667
M0001,3075,2026-08-26,post_payout,34,BB,2026-08-26T18:44:00+09:00,263,83,438.3333,-355.3333,2873,1273.6667
M0001,3075,2026-08-26,pre_payout,35,ART,2026-08-26T18:45:00+09:00,1,-2,1.6667,-3.6667,2874,1272.0000
M0001,3075,2026-08-26,post_payout,35,ART,2026-08-26T18:45:00+09:00,1,-2,1.6667,-3.6667,2874,1270.0000
M0001,3075,2026-08-26,pre_payout,36,BB,2026-08-26T18:46:00+09:00,5,179,8.3333,170.6667,2879,1261.6667
M0001,3075,2026-08-26,post_payout,36,BB,2026-08-26T18:46:00+09:00,5,179,8.3333,170.6667,2879,1440.6667
M0001,3075,2026-08-26,pre_payout,37,BB,2026-08-26T19:30:00+09:00,531,87,885.0000,-798.0000,3410,555.6667
M0001,3075,2026-08-26,post_payout,37,BB,2026-08-26T19:30:00+09:00,531,87,885.0000,-798.0000,3410,642.6667
M0001,3075,2026-08-26,pre_payout,38,ART,2026-08-26T19:31:00+09:00,0,-2,0.0000,-2.0000,3410,642.6667
M0001,3075,2026-08-26,post_payout,38,ART,2026-08-26T19:31:00+09:00,0,-2,0.0000,-2.0000,3410,640.6667
M0001,3075,2026-08-26,pre_payout,39,BB,2026-08-26T19:41:00+09:00,140,83,233.3333,-150.3333,3550,407.3333
M0001,3075,2026-08-26,post_payout,39,BB,2026-08-26T19:41:00+09:00,140,83,233.3333,-150.3333,3550,490.3333
M0001,3075,2026-08-26,pre_payout,40,ART,2026-08-26T19:42:00+09:00,1,-2,1.6667,-3.6667,3551,488.6667
M0001,3075,2026-08-26,post_payout,40,ART,2026-08-26T19:42:00+09:00,1,-2,1.6667,-3.6667,3551,486.6667
M0001,3075,2026-08-26,pre_payout,41,BB,2026-08-26T19:46:00+09:00,65,83,108.3333,-25.3333,3616,378.3333
M0001,3075,2026-08-26,post_payout,41,BB,2026-08-26T19:46:00+09:00,65,83,108.3333,-25.3333,3616,461.3333
M0001,3075,2026-08-26,pre_payout,42,ART,2026-08-26T19:48:00+09:00,1,-2,1.6667,-3.6667,3617,459.6667
M0001,3075,2026-08-26,post_payout,42,ART,2026-08-26T19:48:00+09:00,1,-2,1.6667,-3.6667,3617,457.6667
M0001,3075,2026-08-26,pre_payout,43,BB,2026-08-26T19:48:00+09:00,6,163,10.0000,153.0000,3623,447.6667
M0001,3075,2026-08-26,post_payout,43,BB,2026-08-26T19:48:00+09:00,6,163,10.0000,153.0000,3623,610.6667
M0001,3075,2026-08-26,pre_payout,44,BB,2026-08-26T20:09:00+09:00,267,87,445.0000,-358.0000,3890,165.6667
M0001,3075,2026-08-26,post_payout,44,BB,2026-08-26T20:09:00+09:00,267,87,445.0000,-358.0000,3890,252.6667
M0001,3075,2026-08-26,pre_payout,45,ART,2026-08-26T20:09:00+09:00,1,-2,1.6667,-3.6667,3891,251.0000
M0001,3075,2026-08-26,post_payout,45,ART,2026-08-26T20:09:00+09:00,1,-2,1.6667,-3.6667,3891,249.0000
M0001,3075,2026-08-26,pre_payout,46,BB,2026-08-26T20:10:00+09:00,4,498,6.6667,491.3333,3895,242.3333
M0001,3075,2026-08-26,post_payout,46,BB,2026-08-26T20:10:00+09:00,4,498,6.6667,491.3333,3895,740.3333
M0001,3075,2026-08-26,pre_payout,47,BB,2026-08-26T20:39:00+09:00,355,87,591.6667,-504.6667,4250,148.6667
M0001,3075,2026-08-26,post_payout,47,BB,2026-08-26T20:39:00+09:00,355,87,591.6667,-504.6667,4250,235.6667
M0001,3075,2026-08-26,pre_payout,48,ART,2026-08-26T20:39:00+09:00,0,-2,0.0000,-2.0000,4250,235.6667
M0001,3075,2026-08-26,post_payout,48,ART,2026-08-26T20:39:00+09:00,0,-2,0.0000,-2.0000,4250,233.6667
M0001,3075,2026-08-26,pre_payout,49,BB,2026-08-26T20:40:00+09:00,6,162,10.0000,152.0000,4256,223.6667
M0001,3075,2026-08-26,post_payout,49,BB,2026-08-26T20:40:00+09:00,6,162,10.0000,152.0000,4256,385.6667
M0001,3075,2026-08-26,pre_payout,50,BB,2026-08-26T20:42:00+09:00,8,171,13.3333,157.6667,4264,372.3333
M0001,3075,2026-08-26,post_payout,50,BB,2026-08-26T20:42:00+09:00,8,171,13.3333,157.6667,4264,543.3333
M0001,3075,2026-08-26,pre_payout,51,BB,2026-08-26T20:45:00+09:00,12,85,20.0000,65.0000,4276,523.3333
M0001,3075,2026-08-26,post_payout,51,BB,2026-08-26T20:45:00+09:00,12,85,20.0000,65.0000,4276,608.3333
M0001,3075,2026-08-26,pre_payout,52,BB,2026-08-26T21:46:00+09:00,681,87,1135.0000,-1048.0000,4957,-526.6667
M0001,3075,2026-08-26,post_payout,52,BB,2026-08-26T21:46:00+09:00,681,87,1135.0000,-1048.0000,4957,-439.6667
M0001,3075,2026-08-26,pre_payout,53,ART,2026-08-26T21:47:00+09:00,0,-2,0.0000,-2.0000,4957,-439.6667
M0001,3075,2026-08-26,post_payout,53,ART,2026-08-26T21:47:00+09:00,0,-2,0.0000,-2.0000,4957,-441.6667
M0001,3075,2026-08-26,pre_payout,54,BB,2026-08-26T21:48:00+09:00,5,444,8.3333,435.6667,4962,-450.0000
M0001,3075,2026-08-26,post_payout,54,BB,2026-08-26T21:48:00+09:00,5,444,8.3333,435.6667,4962,-6.0000
M0001,3075,2026-08-26,pre_payout,55,BB,2026-08-26T21:53:00+09:00,13,247,21.6667,225.3333,4975,-27.6667
M0001,3075,2026-08-26,post_payout,55,BB,2026-08-26T21:53:00+09:00,13,247,21.6667,225.3333,4975,219.3333
M0001,3075,2026-08-26,eod_remaining,,,2026-08-26T22:59:00+09:00,11,0,18.3333,-18.3333,4986,201.0000
M0001,3075,2026-08-27,origin,,,2026-08-27T10:49:00+09:00,0,0,0.0000,0.0000,0,0.0000
M0001,3075,2026-08-27,pre_payout,1,BB,2026-08-27T10:49:00+09:00,322,81,536.6667,-455.6667,322,-536.6667
M0001,3075,2026-08-27,post_payout,1,BB,2026-08-27T10:49:00+09:00,322,81,536.6667,-455.6667,322,-455.6667
M0001,3075,2026-08-27,pre_payout,2,ART,2026-08-27T10:50:00+09:00,0,-2,0.0000,-2.0000,322,-455.6667
M0001,3075,2026-08-27,post_payout,2,ART,2026-08-27T10:50:00+09:00,0,-2,0.0000,-2.0000,322,-457.6667
M0001,3075,2026-08-27,pre_payout,3,BB,2026-08-27T10:51:00+09:00,6,406,10.0000,396.0000,328,-467.6667
M0001,3075,2026-08-27,post_payout,3,BB,2026-08-27T10:51:00+09:00,6,406,10.0000,396.0000,328,-61.6667
M0001,3075,2026-08-27,pre_payout,4,BB,2026-08-27T10:58:00+09:00,38,87,63.3333,23.6667,366,-125.0000
M0001,3075,2026-08-27,post_payout,4,BB,2026-08-27T10:58:00+09:00,38,87,63.3333,23.6667,366,-38.0000
M0001,3075,2026-08-27,pre_payout,5,ART,2026-08-27T10:59:00+09:00,0,-2,0.0000,-2.0000,366,-38.0000
M0001,3075,2026-08-27,post_payout,5,ART,2026-08-27T10:59:00+09:00,0,-2,0.0000,-2.0000,366,-40.0000
M0001,3075,2026-08-27,pre_payout,6,BB,2026-08-27T11:25:00+09:00,62,85,103.3333,-18.3333,428,-143.3333
M0001,3075,2026-08-27,post_payout,6,BB,2026-08-27T11:25:00+09:00,62,85,103.3333,-18.3333,428,-58.3333
M0001,3075,2026-08-27,pre_payout,7,ART,2026-08-27T11:26:00+09:00,1,-4,1.6667,-5.6667,429,-60.0000
M0001,3075,2026-08-27,post_payout,7,ART,2026-08-27T11:26:00+09:00,1,-4,1.6667,-5.6667,429,-64.0000
M0001,3075,2026-08-27,pre_payout,8,BB,2026-08-27T12:19:00+09:00,747,85,1245.0000,-1160.0000,1176,-1309.0000
M0001,3075,2026-08-27,post_payout,8,BB,2026-08-27T12:19:00+09:00,747,85,1245.0000,-1160.0000,1176,-1224.0000
M0001,3075,2026-08-27,pre_payout,9,ART,2026-08-27T12:20:00+09:00,1,0,1.6667,-1.6667,1177,-1225.6667
M0001,3075,2026-08-27,post_payout,9,ART,2026-08-27T12:20:00+09:00,1,0,1.6667,-1.6667,1177,-1225.6667
M0001,3075,2026-08-27,pre_payout,10,BB,2026-08-27T16:10:00+09:00,354,85,590.0000,-505.0000,1531,-1815.6667
M0001,3075,2026-08-27,post_payout,10,BB,2026-08-27T16:10:00+09:00,354,85,590.0000,-505.0000,1531,-1730.6667
M0001,3075,2026-08-27,pre_payout,11,ART,2026-08-27T16:10:00+09:00,1,-2,1.6667,-3.6667,1532,-1732.3333
M0001,3075,2026-08-27,post_payout,11,ART,2026-08-27T16:10:00+09:00,1,-2,1.6667,-3.6667,1532,-1734.3333
M0001,3075,2026-08-27,pre_payout,12,BB,2026-08-27T16:24:00+09:00,176,87,293.3333,-206.3333,1708,-2027.6667
M0001,3075,2026-08-27,post_payout,12,BB,2026-08-27T16:24:00+09:00,176,87,293.3333,-206.3333,1708,-1940.6667
M0001,3075,2026-08-27,pre_payout,13,ART,2026-08-27T16:25:00+09:00,1,-2,1.6667,-3.6667,1709,-1942.3333
M0001,3075,2026-08-27,post_payout,13,ART,2026-08-27T16:25:00+09:00,1,-2,1.6667,-3.6667,1709,-1944.3333
M0001,3075,2026-08-27,pre_payout,14,BB,2026-08-27T16:27:00+09:00,9,468,15.0000,453.0000,1718,-1959.3333
M0001,3075,2026-08-27,post_payout,14,BB,2026-08-27T16:27:00+09:00,9,468,15.0000,453.0000,1718,-1491.3333
M0001,3075,2026-08-27,pre_payout,15,BB,2026-08-27T16:33:00+09:00,12,85,20.0000,65.0000,1730,-1511.3333
M0001,3075,2026-08-27,post_payout,15,BB,2026-08-27T16:33:00+09:00,12,85,20.0000,65.0000,1730,-1426.3333
M0001,3075,2026-08-27,pre_payout,16,BB,2026-08-27T19:35:00+09:00,977,87,1628.3333,-1541.3333,2707,-3054.6667
M0001,3075,2026-08-27,post_payout,16,BB,2026-08-27T19:35:00+09:00,977,87,1628.3333,-1541.3333,2707,-2967.6667
M0001,3075,2026-08-27,pre_payout,17,ART,2026-08-27T19:36:00+09:00,0,-2,0.0000,-2.0000,2707,-2967.6667
M0001,3075,2026-08-27,post_payout,17,ART,2026-08-27T19:36:00+09:00,0,-2,0.0000,-2.0000,2707,-2969.6667
M0001,3075,2026-08-27,pre_payout,18,BB,2026-08-27T19:49:00+09:00,155,205,258.3333,-53.3333,2862,-3228.0000
M0001,3075,2026-08-27,post_payout,18,BB,2026-08-27T19:49:00+09:00,155,205,258.3333,-53.3333,2862,-3023.0000
M0001,3075,2026-08-27,pre_payout,19,ART,2026-08-27T19:50:00+09:00,1,-2,1.6667,-3.6667,2863,-3024.6667
M0001,3075,2026-08-27,post_payout,19,ART,2026-08-27T19:50:00+09:00,1,-2,1.6667,-3.6667,2863,-3026.6667
M0001,3075,2026-08-27,pre_payout,20,BB,2026-08-27T19:52:00+09:00,10,179,16.6667,162.3333,2873,-3043.3333
M0001,3075,2026-08-27,post_payout,20,BB,2026-08-27T19:52:00+09:00,10,179,16.6667,162.3333,2873,-2864.3333
M0001,3075,2026-08-27,eod_remaining,,,2026-08-27T22:09:51+09:00,357,0,595.0000,-595.0000,3230,-3459.3333
M0001,3075,2026-08-28,origin,,,2026-08-28T10:42:00+09:00,0,0,0.0000,0.0000,0,0.0000
M0001,3075,2026-08-28,pre_payout,1,BB,2026-08-28T10:42:00+09:00,505,83,841.6667,-758.6667,505,-841.6667
M0001,3075,2026-08-28,post_payout,1,BB,2026-08-28T10:42:00+09:00,505,83,841.6667,-758.6667,505,-758.6667
M0001,3075,2026-08-28,pre_payout,2,ART,2026-08-28T10:43:00+09:00,0,-2,0.0000,-2.0000,505,-758.6667
M0001,3075,2026-08-28,post_payout,2,ART,2026-08-28T10:43:00+09:00,0,-2,0.0000,-2.0000,505,-760.6667
M0001,3075,2026-08-28,pre_payout,3,BB,2026-08-28T10:44:00+09:00,3,451,5.0000,446.0000,508,-765.6667
M0001,3075,2026-08-28,post_payout,3,BB,2026-08-28T10:44:00+09:00,3,451,5.0000,446.0000,508,-314.6667
M0001,3075,2026-08-28,pre_payout,4,BB,2026-08-28T10:49:00+09:00,9,169,15.0000,154.0000,517,-329.6667
M0001,3075,2026-08-28,post_payout,4,BB,2026-08-28T10:49:00+09:00,9,169,15.0000,154.0000,517,-160.6667
M0001,3075,2026-08-28,pre_payout,5,BB,2026-08-28T14:37:00+09:00,691,87,1151.6667,-1064.6667,1208,-1312.3333
M0001,3075,2026-08-28,post_payout,5,BB,2026-08-28T14:37:00+09:00,691,87,1151.6667,-1064.6667,1208,-1225.3333
M0001,3075,2026-08-28,pre_payout,6,ART,2026-08-28T14:38:00+09:00,0,-2,0.0000,-2.0000,1208,-1225.3333
M0001,3075,2026-08-28,post_payout,6,ART,2026-08-28T14:38:00+09:00,0,-2,0.0000,-2.0000,1208,-1227.3333
M0001,3075,2026-08-28,pre_payout,7,BB,2026-08-28T14:40:00+09:00,7,462,11.6667,450.3333,1215,-1239.0000
M0001,3075,2026-08-28,post_payout,7,BB,2026-08-28T14:40:00+09:00,7,462,11.6667,450.3333,1215,-777.0000
M0001,3075,2026-08-28,pre_payout,8,BB,2026-08-28T15:51:00+09:00,136,239,226.6667,12.3333,1351,-1003.6667
M0001,3075,2026-08-28,post_payout,8,BB,2026-08-28T15:51:00+09:00,136,239,226.6667,12.3333,1351,-764.6667
M0001,3075,2026-08-28,pre_payout,9,ART,2026-08-28T15:53:00+09:00,0,-2,0.0000,-2.0000,1351,-764.6667
M0001,3075,2026-08-28,post_payout,9,ART,2026-08-28T15:53:00+09:00,0,-2,0.0000,-2.0000,1351,-766.6667
M0001,3075,2026-08-28,pre_payout,10,BB,2026-08-28T16:14:00+09:00,286,157,476.6667,-319.6667,1637,-1243.3333
M0001,3075,2026-08-28,post_payout,10,BB,2026-08-28T16:14:00+09:00,286,157,476.6667,-319.6667,1637,-1086.3333
M0001,3075,2026-08-28,pre_payout,11,ART,2026-08-28T16:16:00+09:00,1,-2,1.6667,-3.6667,1638,-1088.0000
M0001,3075,2026-08-28,post_payout,11,ART,2026-08-28T16:16:00+09:00,1,-2,1.6667,-3.6667,1638,-1090.0000
M0001,3075,2026-08-28,pre_payout,12,BB,2026-08-28T16:18:00+09:00,10,164,16.6667,147.3333,1648,-1106.6667
M0001,3075,2026-08-28,post_payout,12,BB,2026-08-28T16:18:00+09:00,10,164,16.6667,147.3333,1648,-942.6667
M0001,3075,2026-08-28,pre_payout,13,BB,2026-08-28T16:20:00+09:00,5,171,8.3333,162.6667,1653,-951.0000
M0001,3075,2026-08-28,post_payout,13,BB,2026-08-28T16:20:00+09:00,5,171,8.3333,162.6667,1653,-780.0000
M0001,3075,2026-08-28,pre_payout,14,BB,2026-08-28T16:23:00+09:00,5,489,8.3333,480.6667,1658,-788.3333
M0001,3075,2026-08-28,post_payout,14,BB,2026-08-28T16:23:00+09:00,5,489,8.3333,480.6667,1658,-299.3333
M0001,3075,2026-08-28,pre_payout,15,BB,2026-08-28T16:44:00+09:00,145,83,241.6667,-158.6667,1803,-541.0000
M0001,3075,2026-08-28,post_payout,15,BB,2026-08-28T16:44:00+09:00,145,83,241.6667,-158.6667,1803,-458.0000
M0001,3075,2026-08-28,pre_payout,16,ART,2026-08-28T16:45:00+09:00,0,-2,0.0000,-2.0000,1803,-458.0000
M0001,3075,2026-08-28,post_payout,16,ART,2026-08-28T16:45:00+09:00,0,-2,0.0000,-2.0000,1803,-460.0000
M0001,3075,2026-08-28,pre_payout,17,BB,2026-08-28T18:49:00+09:00,419,85,698.3333,-613.3333,2222,-1158.3333
M0001,3075,2026-08-28,post_payout,17,BB,2026-08-28T18:49:00+09:00,419,85,698.3333,-613.3333,2222,-1073.3333
M0001,3075,2026-08-28,pre_payout,18,ART,2026-08-28T18:50:00+09:00,1,-2,1.6667,-3.6667,2223,-1075.0000
M0001,3075,2026-08-28,post_payout,18,ART,2026-08-28T18:50:00+09:00,1,-2,1.6667,-3.6667,2223,-1077.0000
M0001,3075,2026-08-28,pre_payout,19,BB,2026-08-28T18:51:00+09:00,2,442,3.3333,438.6667,2225,-1080.3333
M0001,3075,2026-08-28,post_payout,19,BB,2026-08-28T18:51:00+09:00,2,442,3.3333,438.6667,2225,-638.3333
M0001,3075,2026-08-28,pre_payout,20,BB,2026-08-28T19:44:00+09:00,685,87,1141.6667,-1054.6667,2910,-1780.0000
M0001,3075,2026-08-28,post_payout,20,BB,2026-08-28T19:44:00+09:00,685,87,1141.6667,-1054.6667,2910,-1693.0000
M0001,3075,2026-08-28,pre_payout,21,ART,2026-08-28T19:45:00+09:00,0,0,0.0000,0.0000,2910,-1693.0000
